Farm_ID,Location,Collection_Date,Growth_Stage,pH,EC,P,K,Temperature,Humidity,Moisture,N,Soil_Suitability,N_Status,P_Status,K_Status,Recommended_Urea,Recommended_TSP,Recommended_MOP,Recommended_Organic
BD_BW_2023_0093,Bandarawela,12/13/2023,Maturation,6.9,0.057,122.1,239.2,24.3,74.9,30,56.9,2,2,2,1,0,0,0,0
BD_HP_2024_0068,Haputhale,10/31/2024,Vegetative,6.2,0.088,92,307.7,21.2,88.2,68.1,61.1,2,2,1,2,7,0,0,0
BD_MH_2024_0085,Mirahawatte,6/10/2023,Germination,6.7,0.087,136.2,326.2,20.2,75.1,54.8,45.9,2,1,2,2,5.5,0,5,600
BD_BW_2024_0094,Bandarawela,7/30/2023,Vegetative,6.48,0.071,108.9,275.8,20,73.6,65.2,50.3,2,2,2,1,7,0,0,0
BD_HN_2024_0084,Hinnarangolla,11/7/2024,Tuber_Initiation,5.44,0.192,73.3,299.5,24.6,80,72.2,45.2,1,1,1,1,11,0,12.5,0
BD_OH_2023_0093,Ohiya,4/9/2023,Germination,5.65,0.141,153.6,339.2,19.5,81,56.1,46.3,2,1,2,2,5.5,0,5,1000
BD_HN_2024_0085,Hinnarangolla,6/7/2023,Germination,5.81,0.04,78,261.7,21.3,76.8,44.4,39.8,2,1,1,1,5.5,4.5,8,600
BD_RK_2023_0099,Rathkarawua,3/13/2024,Germination,6.56,0.069,114.4,367.5,21.9,68.4,46,61.5,2,2,2,2,3,0,5,600
BD_OH_2024_0094,Ohiya,7/24/2023,Germination,5.99,0.202,51.6,185.6,15.9,93.7,70,48.8,1,1,1,1,5.5,4.5,8,1000
BD_HP_2023_0069,Haputhale,6/24/2023,Tuber_Initiation,5.02,0.061,104,285,20.4,85.4,63.2,37.4,2,1,2,1,11,0,12.5,0
BD_BW_2024_0095,Bandarawela,4/29/2023,Tuber_Initiation,5.74,0.072,100.8,329.8,25.5,77.7,30,51.6,2,2,2,2,5.5,0,8,0
BD_HN_2024_0086,Hinnarangolla,5/15/2024,Tuber_Initiation,5.37,0.102,50.8,217.5,20,85,58.8,58.9,1,2,1,1,5.5,0,12.5,0
BD_BW_2024_0096,Bandarawela,7/9/2023,Tuber_Initiation,5.7,0.091,95.6,293.1,25.8,66.8,47.5,53.1,2,2,1,1,5.5,0,12.5,0
BD_HN_2024_0087,Hinnarangolla,7/11/2023,Maturation,6.28,0.16,101.2,298.9,21.4,81.7,39.4,38.7,1,1,2,1,0,0,0,0
BD_HP_2024_0070,Haputhale,3/26/2024,Maturation,6.45,0.076,122.2,299.1,24,72.8,63.2,48.1,2,1,2,1,0,0,0,0
BD_OH_2023_0095,Ohiya,10/3/2023,Germination,6.51,0.089,52.7,217.4,14.9,88.3,47.8,51.2,1,2,1,1,3,4.5,8,1500
BD_WD_2023_0092,Welimada,3/29/2023,Tuber_Initiation,6.87,0.174,41.9,196.2,17.5,91,77.8,26.1,0,0,0,1,16.5,0,12.5,0
BD_ME_2024_0082,Makul_Ella,8/26/2024,Vegetative,5.54,0.112,99.9,293,21.7,81.6,69.9,34.6,2,1,1,1,11,0,0,0
BD_ME_2023_0083,Makul_Ella,2/1/2024,Maturation,6.34,0.118,43.3,339.1,16.5,92,64.9,42.6,2,1,0,2,0,0,0,0
BD_ME_2024_0084,Makul_Ella,8/9/2024,Vegetative,6.34,0.16,91.9,286.6,17.6,76.3,49.1,46.5,1,1,1,1,11,0,0,0
BD_UP_2024_0092,Uva_Paranagama,3/22/2023,Maturation,5.93,0.184,66.4,189.6,23.4,68.9,50.3,38.3,1,1,1,1,0,0,0,0
BD_HP_2023_0071,Haputhale,5/4/2023,Maturation,6.22,0.094,74.1,365.5,19.5,71,54.5,59.3,2,2,1,2,0,0,0,0
BD_WD_2023_0093,Welimada,8/5/2023,Vegetative,6.49,0.128,48.2,289.2,20.3,89.9,69.8,19.2,1,0,0,1,11,0,0,0
BD_WD_2023_0094,Welimada,3/9/2024,Germination,5.86,0.052,92,354.4,16.1,75.2,66.4,30.3,2,1,1,2,5.5,4.5,5,600
BD_HN_2023_0088,Hinnarangolla,10/4/2024,Vegetative,5.46,0.052,20,265.7,18.9,81.6,42.9,34.7,1,1,0,1,11,0,0,0
BD_MH_2024_0086,Mirahawatte,11/24/2023,Germination,6.22,0.062,84.4,328.5,18.6,80.8,44.4,47.3,2,1,1,2,5.5,4.5,5,600
BD_BW_2024_0097,Bandarawela,7/23/2024,Maturation,6.28,0.091,77.1,342.3,27.6,80.5,69.2,33.8,2,1,1,2,0,0,0,0
BD_ME_2024_0085,Makul_Ella,10/10/2023,Maturation,6.47,0.127,65.5,301.9,18.3,80.1,44.8,43.9,2,1,1,2,0,0,0,0
BD_HP_2024_0072,Haputhale,4/26/2023,Maturation,6.62,0.106,96.4,277.2,21.8,70.9,36.9,43.1,1,1,1,1,0,0,0,0
BD_WD_2023_0095,Welimada,8/3/2024,Germination,5.29,0.097,45.4,345.6,18.1,81.5,51.6,41.4,1,1,0,2,5.5,6.7,5,1500
BD_BW_2023_0098,Bandarawela,10/20/2023,Tuber_Initiation,6.35,0.057,140.9,361.6,26.5,84.1,72.9,47.2,2,1,2,2,11,0,8,0
BD_HN_2024_0089,Hinnarangolla,1/28/2024,Maturation,4.65,0.122,85.9,335.9,17.8,74,57.8,34.4,1,1,1,2,0,0,0,0
BD_MH_2024_0087,Mirahawatte,2/8/2023,Vegetative,6.53,0.04,82.2,310.9,23.2,78.4,48.3,39.5,2,1,1,2,11,0,0,0
BD_OH_2024_0096,Ohiya,5/28/2023,Maturation,4.5,0.146,74.6,326.3,15.7,81.3,61,36.2,1,1,1,2,0,0,0,0
BD_HP_2024_0073,Haputhale,12/6/2023,Vegetative,5.59,0.053,139.7,316.4,23,73.8,46.9,49.7,2,1,2,2,11,0,0,0
BD_HP_2024_0074,Haputhale,10/3/2023,Tuber_Initiation,6.91,0.11,113.8,214.8,23.4,71.5,52.1,52.9,2,2,2,1,5.5,0,12.5,0
BD_HP_2024_0075,Haputhale,11/7/2023,Tuber_Initiation,6.59,0.108,117.5,302.6,23.1,85.5,35.7,36.1,2,1,2,2,11,0,8,0
BD_OH_2024_0097,Ohiya,12/13/2024,Germination,6.05,0.086,66.8,213.6,12.9,82.2,51.1,17.5,2,0,1,1,5.5,4.5,8,1000
BD_BR_2023_0079,Boralanda,11/4/2023,Maturation,5.98,0.206,64.5,309.5,20.6,88,47.4,38.1,1,1,1,2,0,0,0,0
BD_RK_2024_0100,Rathkarawua,3/2/2024,Germination,6.34,0.055,167.9,249,25.6,76,62.3,47.9,2,1,2,1,5.5,0,8,600
BD_BR_2024_0080,Boralanda,8/5/2023,Maturation,5.92,0.093,64.2,302.5,16.2,80.3,36.9,41.6,2,1,1,2,0,0,0,0
BD_UP_2024_0093,Uva_Paranagama,2/27/2023,Vegetative,5.21,0.153,24.4,232.9,23.2,70.3,44.2,31,0,1,0,1,11,0,0,0
BD_BW_2024_0099,Bandarawela,12/27/2024,Maturation,6.18,0.068,61.1,261.5,26.5,74.9,58.6,57.5,2,2,1,1,0,0,0,0
BD_WD_2023_0096,Welimada,6/27/2023,Vegetative,6.4,0.181,55.3,188,23.5,87.3,65,42.2,1,1,1,1,11,0,0,0
BD_BR_2023_0081,Boralanda,9/13/2023,Germination,5.85,0.106,39.9,231.3,19.8,92.8,48.6,22.3,1,0,0,1,5.5,6.7,8,1000
BD_UP_2023_0094,Uva_Paranagama,1/5/2024,Vegetative,5.4,0.132,42.3,201.8,21.6,83.7,65.1,18.1,1,0,0,1,11,0,0,0
BD_OH_2024_0098,Ohiya,4/20/2024,Maturation,5.97,0.119,69.8,239.3,15,90.1,54.1,29.9,2,0,1,1,0,0,0,0
BD_BW_2023_0100,Bandarawela,9/5/2023,Tuber_Initiation,6.27,0.102,157.4,257.5,21.8,75.4,45.5,44,2,1,2,1,11,0,12.5,0
BD_UP_2024_0095,Uva_Paranagama,7/1/2023,Maturation,6.02,0.108,57.3,204,22.1,65.8,52.3,15.1,2,0,1,1,0,0,0,0
BD_MH_2024_0088,Mirahawatte,12/19/2023,Vegetative,6.63,0.111,98.7,348.6,19.3,77.2,68.3,41,2,1,1,2,11,0,0,0
BD_OH_2023_0099,Ohiya,10/19/2023,Germination,6.36,0.102,83.2,240.7,14.5,92.3,59,33.6,2,1,1,1,5.5,4.5,8,1000
BD_HN_2023_0090,Hinnarangolla,6/16/2023,Vegetative,4.88,0.087,141.3,190.1,23.8,79.7,42.1,17.5,1,0,2,1,11,0,0,0
BD_BR_2023_0082,Boralanda,11/24/2024,Vegetative,5.09,0.224,88.8,251,20.7,91.6,65.3,31.3,1,1,1,1,11,0,0,0
BD_OH_2024_0100,Ohiya,6/9/2024,Germination,5.38,0.138,65.5,239.8,18.9,83.9,57.9,24.7,1,0,1,1,5.5,4.5,8,1000
BD_HP_2024_0076,Haputhale,5/16/2023,Vegetative,6.16,0.09,81.3,250,24.2,79.2,45.6,52.3,2,2,1,1,7,0,0,0
BD_MH_2023_0089,Mirahawatte,8/18/2023,Tuber_Initiation,6.6,0.106,142.6,290,24.3,83.4,71.9,46.4,2,1,2,1,11,0,12.5,0
BD_MH_2024_0090,Mirahawatte,12/30/2024,Tuber_Initiation,6.84,0.117,142.6,264.7,18.3,86.8,66.7,42.7,2,1,2,1,11,0,12.5,0
BD_HN_2024_0091,Hinnarangolla,12/24/2023,Maturation,5.54,0.138,71,318.8,24.9,75.6,44.1,28.9,2,0,1,2,0,0,0,0
BD_OH_2023_0101,Ohiya,4/22/2024,Tuber_Initiation,6.45,0.079,84,268.9,13.4,86.3,68.3,30.9,2,1,1,1,11,0,12.5,0
BD_ME_2024_0086,Makul_Ella,8/21/2024,Germination,5.9,0.141,123.1,248.3,19.1,86.8,70,22.5,2,0,2,1,5.5,0,8,1000
BD_HP_2024_0077,Haputhale,7/28/2024,Tuber_Initiation,6.23,0.094,137.8,300.8,20,80.3,54.2,44.8,2,1,2,2,11,0,8,0
BD_OH_2023_0102,Ohiya,5/8/2024,Germination,7.63,0.171,95.6,250.5,17.4,88.4,54.5,34.5,0,1,1,1,5.5,4.5,8,1000
BD_RK_2024_0101,Rathkarawua,10/17/2024,Tuber_Initiation,6.47,0.093,140.7,269.9,26.7,81.9,47.5,54.5,2,2,2,1,5.5,0,12.5,0
BD_OH_2024_0103,Ohiya,11/2/2024,Tuber_Initiation,5.43,0.075,149.5,169.6,13.6,87.4,68.3,46.1,2,1,2,1,11,0,12.5,0
BD_BR_2023_0083,Boralanda,6/13/2024,Vegetative,5.93,0.15,123.8,317,16.3,94.9,57.9,46.9,2,1,2,2,11,0,0,0
BD_HP_2024_0078,Haputhale,11/7/2024,Tuber_Initiation,6.08,0.108,131.1,342.6,21.3,87,60.3,42.9,2,1,2,2,11,0,8,0
BD_WD_2023_0097,Welimada,11/2/2024,Maturation,6.72,0.143,27.3,350.9,22.9,83.2,48.9,39.1,1,1,0,2,0,0,0,0
BD_OH_2024_0104,Ohiya,3/4/2024,Maturation,6.07,0.117,56.2,193.7,18.4,90.4,58.5,45.5,2,1,1,1,0,0,0,0
BD_HN_2023_0092,Hinnarangolla,8/20/2024,Vegetative,5.67,0.146,54.9,153.9,17.5,78.7,55.4,30,2,1,1,1,11,0,0,0
BD_RK_2023_0102,Rathkarawua,12/3/2024,Maturation,6.37,0.04,163.1,375.6,25.4,71.7,53.9,53.8,2,2,2,2,0,0,0,0
BD_RK_2024_0103,Rathkarawua,6/24/2023,Vegetative,6.62,0.118,95.4,349.1,25.6,68.8,61.2,55.7,2,2,1,2,7,0,0,0
BD_OH_2023_0105,Ohiya,4/27/2024,Vegetative,5.96,0.083,73.4,249.6,12,82.5,51.6,48.9,2,1,1,1,11,0,0,0
BD_OH_2023_0106,Ohiya,11/27/2024,Tuber_Initiation,5.4,0.115,145.8,156,16.3,81.4,69.2,53.9,2,2,2,1,5.5,0,12.5,0
BD_BW_2023_0101,Bandarawela,12/30/2023,Vegetative,5.94,0.081,111.8,390.1,22,71.6,60.3,37.9,2,1,2,2,11,0,0,0
BD_OH_2024_0107,Ohiya,12/6/2023,Tuber_Initiation,6.05,0.04,27.3,269.5,13.3,85.2,49.7,23.8,1,0,0,1,16.5,0,12.5,0
BD_OH_2024_0108,Ohiya,4/19/2024,Germination,6.52,0.176,104.3,182.2,16.4,87.4,84.1,32,1,1,2,1,5.5,0,8,1000
BD_UP_2023_0096,Uva_Paranagama,10/11/2024,Germination,6.87,0.163,68,193.4,23.9,81.6,52.3,17.4,1,0,1,1,5.5,4.5,8,1500
BD_UP_2023_0097,Uva_Paranagama,5/27/2024,Germination,5.61,0.068,66.9,232.7,22.3,65.7,54.6,15,2,0,1,1,5.5,4.5,8,1500
BD_HN_2024_0093,Hinnarangolla,2/28/2024,Germination,5.88,0.04,119.6,223.4,20,78,48.3,24.6,2,0,2,1,5.5,0,8,600
BD_WD_2023_0098,Welimada,7/25/2023,Tuber_Initiation,6.23,0.136,44.8,295.6,22.1,90.1,64.9,50.6,1,2,0,1,5.5,0,12.5,0
BD_HN_2024_0094,Hinnarangolla,5/27/2023,Tuber_Initiation,6.18,0.04,84.9,242,18.4,72.5,46.4,35.3,2,1,1,1,11,0,12.5,0
BD_WD_2023_0099,Welimada,5/14/2024,Tuber_Initiation,5.59,0.199,94,305.5,18.8,90.2,65.5,41,1,1,1,2,11,0,8,0
BD_WD_2024_0100,Welimada,10/11/2024,Germination,6.32,0.115,27.6,220.8,17.9,75,65.5,44.1,1,1,0,1,5.5,6.7,8,1000
BD_HP_2024_0079,Haputhale,10/8/2023,Vegetative,6.13,0.115,154,302.4,24.2,80.5,42.4,26.4,2,0,2,2,11,0,0,0
BD_WD_2023_0101,Welimada,5/16/2024,Germination,5.32,0.115,54.4,244.4,21.4,87.8,47.7,42.1,1,1,1,1,5.5,4.5,8,1500
BD_WD_2024_0102,Welimada,10/10/2024,Maturation,6.59,0.189,80.3,169.2,19.5,76,45.8,29.4,1,0,1,1,0,0,0,0
BD_HN_2024_0095,Hinnarangolla,5/3/2024,Maturation,6.04,0.176,89.7,338.7,22.7,79.5,50,38.9,1,1,1,2,0,0,0,0
BD_HP_2023_0080,Haputhale,6/30/2024,Vegetative,5.89,0.076,138.4,287.6,21.1,81.8,57.8,50.4,2,2,2,1,7,0,0,0
BD_RK_2023_0104,Rathkarawua,11/26/2023,Vegetative,5.82,0.091,140.1,317.3,21.1,78.2,60.5,40.1,2,1,2,2,11,0,0,0
BD_HP_2023_0081,Haputhale,10/3/2024,Vegetative,5.83,0.147,107.4,307.1,24,70.4,52.4,41.6,2,1,2,2,11,0,0,0
BD_BR_2024_0084,Boralanda,11/16/2023,Vegetative,6.28,0.149,71.2,221.9,19.8,89.6,57.6,50.1,2,2,1,1,7,0,0,0
BD_BW_2024_0102,Bandarawela,5/30/2024,Tuber_Initiation,5.92,0.065,175.2,323.1,23.8,83.5,55.9,44.1,2,1,2,2,11,0,8,0
BD_WD_2023_0103,Welimada,2/16/2023,Tuber_Initiation,6.99,0.173,39.6,273.9,23.1,79.1,63.9,34.9,0,1,0,1,11,0,12.5,0
BD_OH_2024_0109,Ohiya,6/16/2024,Tuber_Initiation,5.93,0.207,78.3,221.1,18.7,88.3,55.2,41.1,1,1,1,1,11,0,12.5,0
BD_HN_2023_0096,Hinnarangolla,12/17/2023,Maturation,5.69,0.13,150.2,277.8,21,80.2,44.6,19.9,2,0,2,1,0,0,0,0
BD_RK_2023_0105,Rathkarawua,6/18/2023,Maturation,5.74,0.092,121.5,245,24.8,81.6,43.6,63.4,2,2,2,1,0,0,0,0
BD_HP_2023_0082,Haputhale,8/18/2023,Vegetative,5.26,0.051,104.6,369.4,23,76,50.6,46.4,2,1,2,2,11,0,0,0
BD_BR_2023_0085,Boralanda,8/26/2024,Vegetative,6.57,0.105,103.7,208.5,17.6,80.7,45.3,32.7,2,1,2,1,11,0,0,0
BD_BW_2024_0103,Bandarawela,12/29/2024,Germination,6.45,0.092,104.3,319,27.3,80.7,44.4,49.5,2,1,2,2,5.5,0,5,600
BD_HN_2024_0097,Hinnarangolla,7/1/2024,Germination,5.1,0.145,109.9,195.9,23.3,75.5,56.2,56.1,2,2,2,1,3,0,8,1000
BD_MH_2023_0091,Mirahawatte,11/8/2024,Germination,6.24,0.078,77.1,344.5,24.2,76,65.7,50.9,2,2,1,2,3,4.5,5,600
BD_HP_2023_0083,Haputhale,12/7/2024,Germination,5.99,0.097,139.4,251.6,25.7,73.2,42.4,38.9,2,1,2,1,5.5,0,8,600
BD_HN_2024_0098,Hinnarangolla,1/25/2024,Germination,6.4,0.131,75.6,241.6,22.4,89,69.2,49.5,2,1,1,1,5.5,4.5,8,1000
BD_ME_2024_0087,Makul_Ella,4/30/2024,Vegetative,4.56,0.046,59.6,216,16.7,90.7,57.8,41.6,1,1,1,1,11,0,0,0
BD_BR_2023_0086,Boralanda,11/5/2023,Maturation,7.39,0.193,68.9,217.5,22.4,92.1,46.1,20.4,1,0,1,1,0,0,0,0
BD_BW_2024_0104,Bandarawela,9/29/2024,Vegetative,5.84,0.1,116,269.4,27.8,82.5,75.2,46.5,2,1,2,1,11,0,0,0
BD_HN_2023_0099,Hinnarangolla,6/7/2024,Germination,5.75,0.149,76,229.9,24.3,76.2,43,46.8,2,1,1,1,5.5,4.5,8,600
BD_OH_2023_0110,Ohiya,4/19/2023,Maturation,5.84,0.232,97.6,254.1,13.5,88.3,47.5,45.3,1,1,1,1,0,0,0,0
BD_BR_2023_0087,Boralanda,9/27/2023,Vegetative,5.7,0.061,35.5,237.4,15.7,89.8,74.6,44.3,1,1,0,1,11,0,0,0
BD_RK_2024_0106,Rathkarawua,10/30/2023,Vegetative,6.39,0.044,106.4,289.8,24.6,86.1,58.5,39.1,2,1,2,1,11,0,0,0
BD_HP_2024_0084,Haputhale,8/1/2023,Maturation,6,0.114,50.1,311.5,18.9,86.4,63.8,62,2,2,1,2,0,0,0,0
BD_RK_2023_0107,Rathkarawua,1/3/2023,Germination,5.9,0.128,117.2,288.3,26.1,87.2,59.9,55,2,2,2,1,3,0,8,1000
BD_BW_2023_0105,Bandarawela,8/10/2024,Maturation,6.66,0.04,109.1,360.5,24,74.3,49.2,54.1,2,2,2,2,0,0,0,0
BD_WD_2023_0104,Welimada,6/7/2024,Germination,6,0.074,84.2,242.7,21.7,79.3,60.3,44.8,2,1,1,1,5.5,4.5,8,600
BD_BW_2024_0106,Bandarawela,10/21/2024,Vegetative,6.07,0.108,113.5,393.9,24,74.8,52.7,65.7,2,2,2,2,7,0,0,0
BD_UP_2024_0098,Uva_Paranagama,9/28/2023,Maturation,5.07,0.164,35,162.1,24.7,77.2,45.8,24.2,0,0,0,1,0,0,0,0
BD_HP_2023_0085,Haputhale,6/28/2023,Germination,6.36,0.112,108.1,282.7,21.3,81.2,56.9,43.9,2,1,2,1,5.5,0,8,1000
BD_OH_2024_0111,Ohiya,11/24/2024,Tuber_Initiation,5.87,0.188,40,157.4,18.7,81.6,63.8,33.3,1,1,0,1,11,0,12.5,0
BD_HN_2023_0100,Hinnarangolla,4/8/2023,Germination,5.85,0.106,87.4,251.5,19.3,81,61.8,35.5,2,1,1,1,5.5,4.5,8,1000
BD_HP_2023_0086,Haputhale,11/10/2024,Vegetative,5.38,0.114,105.5,352.2,23.4,79.5,69.2,42,2,1,2,2,11,0,0,0
BD_RK_2024_0108,Rathkarawua,3/24/2024,Tuber_Initiation,5.55,0.089,113.3,304,26.8,86.2,63.3,75,2,2,2,2,5.5,0,8,0
BD_BW_2024_0107,Bandarawela,12/17/2023,Vegetative,6.04,0.059,93.6,234.8,26.8,81.1,63.1,68.8,2,2,1,1,7,0,0,0
BD_BW_2024_0108,Bandarawela,2/14/2024,Maturation,6.36,0.073,102.6,239.9,22,78.9,51.6,30.3,2,1,2,1,0,0,0,0
BD_OH_2024_0112,Ohiya,12/7/2024,Maturation,5.55,0.193,103.8,166.2,13.3,87.9,47.1,41.1,1,1,2,1,0,0,0,0
BD_HN_2023_0101,Hinnarangolla,4/26/2023,Vegetative,5.01,0.108,102.1,291.4,22.7,76.9,30,46.1,2,1,2,1,11,0,0,0
BD_HP_2023_0087,Haputhale,4/17/2023,Maturation,6.26,0.04,94.4,284.7,22.4,84.8,54.8,67.1,2,2,1,1,0,0,0,0
BD_MH_2024_0092,Mirahawatte,8/5/2024,Maturation,6.32,0.101,166.1,341.3,22.7,71.3,45.7,59.6,2,2,2,2,0,0,0,0
BD_WD_2024_0105,Welimada,1/3/2024,Germination,6.5,0.236,103.9,168.8,19.8,76.8,44.1,39.3,1,1,2,1,5.5,0,8,1000
BD_WD_2024_0106,Welimada,5/14/2024,Germination,6.87,0.149,100.5,254.3,19.5,81.8,49.8,29.7,2,0,2,1,5.5,0,8,1000
BD_HN_2024_0102,Hinnarangolla,2/17/2023,Germination,7.08,0.223,129.2,243.3,24.8,74.1,59.7,33.7,1,1,2,1,5.5,0,8,1500
BD_OH_2024_0113,Ohiya,1/13/2023,Vegetative,6.47,0.134,93.8,277.3,14.4,85.3,60,48.3,2,1,1,1,11,0,0,0
BD_RK_2023_0109,Rathkarawua,3/19/2024,Vegetative,6.26,0.09,115.7,313.5,21.6,69.5,75.1,59.2,2,2,2,2,7,0,0,0
BD_UP_2024_0099,Uva_Paranagama,11/10/2024,Maturation,5.56,0.161,57.4,196.9,26.9,79,48,15.9,1,0,1,1,0,0,0,0
BD_WD_2023_0107,Welimada,1/12/2023,Vegetative,7.32,0.095,108.7,237.2,23.3,81.9,43.6,44.2,1,1,2,1,11,0,0,0
BD_ME_2024_0088,Makul_Ella,5/22/2024,Vegetative,6.35,0.168,45.3,258.7,17.1,80.9,56.7,54.3,1,2,0,1,7,0,0,0
BD_BW_2024_0109,Bandarawela,11/25/2023,Vegetative,6.3,0.084,59,302.6,27.2,84.2,40.6,54.6,2,2,1,2,7,0,0,0
BD_RK_2024_0110,Rathkarawua,2/21/2023,Vegetative,6.6,0.094,131.3,251.7,20.8,75.4,55.8,61,2,2,2,1,7,0,0,0
BD_ME_2024_0089,Makul_Ella,2/17/2024,Vegetative,6.24,0.123,76.5,318.7,23.2,83.1,39.1,42.9,2,1,1,2,11,0,0,0
BD_BW_2024_0110,Bandarawela,3/30/2024,Maturation,6.38,0.099,124.6,323.2,23.5,75.8,50.6,53,2,2,2,2,0,0,0,0
BD_BW_2024_0111,Bandarawela,4/2/2024,Tuber_Initiation,7.02,0.089,77.4,284.9,21.1,65.1,34.8,65,1,2,1,1,5.5,0,12.5,0
BD_BW_2024_0112,Bandarawela,10/31/2024,Germination,6.53,0.071,94.6,284.4,21.5,70.7,59.7,50.3,1,2,1,1,3,4.5,8,1000
BD_BW_2024_0113,Bandarawela,2/27/2024,Germination,6.45,0.063,119.2,343.2,20.6,81,36,44.8,2,1,2,2,5.5,0,5,600
BD_ME_2023_0090,Makul_Ella,4/4/2023,Tuber_Initiation,6.49,0.131,52.2,250.7,21.8,81.3,59.6,37.8,2,1,1,1,11,0,12.5,0
BD_ME_2023_0091,Makul_Ella,11/1/2024,Maturation,5.86,0.097,40.7,249.4,16.9,84.4,60.6,58.4,1,2,0,1,0,0,0,0
BD_RK_2024_0111,Rathkarawua,2/25/2023,Vegetative,6.31,0.056,116.7,341.1,24.6,75.9,52.6,56.1,2,2,2,2,7,0,0,0
BD_UP_2024_0100,Uva_Paranagama,7/27/2024,Maturation,4.9,0.112,20,200.6,24.9,72.3,56.9,31.5,1,1,0,1,0,0,0,0
BD_RK_2024_0112,Rathkarawua,4/27/2023,Germination,6.46,0.088,102.9,248.3,20.8,78.5,47.6,51.8,2,2,2,1,3,0,8,1000
BD_BR_2023_0088,Boralanda,12/16/2023,Tuber_Initiation,7.33,0.138,39.6,223.9,20.2,80.6,75.2,49.4,1,1,0,1,11,0,12.5,0
BD_OH_2024_0114,Ohiya,12/19/2024,Germination,5.35,0.201,95,201.1,17.6,83.4,49.8,36.9,1,1,1,1,5.5,4.5,8,1000
BD_HP_2023_0088,Haputhale,5/19/2024,Vegetative,6.41,0.122,150.2,238.8,23.6,78.7,77.8,42.5,2,1,2,1,11,0,0,0
BD_HN_2023_0103,Hinnarangolla,9/18/2023,Vegetative,5.64,0.173,61.1,279,24.3,84.7,61.7,38,1,1,1,1,11,0,0,0
BD_BR_2023_0089,Boralanda,2/7/2024,Vegetative,5.74,0.204,87,193.6,16,80.9,49.2,48.3,1,1,1,1,11,0,0,0
BD_UP_2023_0101,Uva_Paranagama,12/13/2023,Germination,4.7,0.144,20,235.1,20.5,83.8,51.1,36.1,1,1,0,1,5.5,6.7,8,1500
BD_HN_2023_0104,Hinnarangolla,10/10/2024,Germination,5.47,0.209,36.7,264,23.7,84.7,59.1,33.3,0,1,0,1,5.5,6.7,8,1000
BD_UP_2024_0102,Uva_Paranagama,11/5/2024,Vegetative,6.25,0.251,59.7,137.1,27.6,67.6,48.9,22.5,1,0,1,0,11,0,0,0
BD_UP_2023_0103,Uva_Paranagama,6/27/2024,Germination,5.55,0.294,103.2,183.7,22,75.1,43.3,25.5,1,0,2,1,5.5,0,8,1500
BD_ME_2024_0092,Makul_Ella,8/22/2024,Maturation,6.05,0.179,94.1,255.3,22.9,80,65.6,37.1,1,1,1,1,0,0,0,0
BD_ME_2023_0093,Makul_Ella,12/9/2024,Vegetative,6.56,0.141,86.3,122.3,20.5,87,65.7,31.3,1,1,1,0,11,0,0,0
BD_WD_2023_0108,Welimada,2/1/2024,Tuber_Initiation,6.15,0.146,71.3,267.4,16.7,91.5,48.7,38.2,2,1,1,1,11,0,12.5,0
BD_ME_2024_0094,Makul_Ella,3/4/2024,Vegetative,4.65,0.109,92.9,248.7,18.4,82.6,52.5,42.7,1,1,1,1,11,0,0,0
BD_OH_2024_0115,Ohiya,12/18/2023,Tuber_Initiation,5.44,0.171,83,231,16.1,90.4,41.8,52.5,1,2,1,1,5.5,0,12.5,0
BD_UP_2023_0104,Uva_Paranagama,5/22/2023,Maturation,5.42,0.284,50,160.4,22.5,75.3,49,24.7,1,0,1,1,0,0,0,0
BD_MH_2024_0093,Mirahawatte,12/19/2024,Tuber_Initiation,6.74,0.138,130.4,354.9,24.7,74.1,44,27.9,2,0,2,2,16.5,0,8,0
BD_ME_2023_0095,Makul_Ella,7/25/2023,Vegetative,6.13,0.091,75,239.4,20.8,80.5,44.3,47.5,2,1,1,1,11,0,0,0
BD_MH_2024_0094,Mirahawatte,12/4/2024,Tuber_Initiation,6.42,0.04,108.4,378.2,19.7,84,65.2,45.3,2,1,2,2,11,0,8,0
BD_WD_2023_0109,Welimada,5/30/2024,Tuber_Initiation,5.2,0.197,71.3,315.8,21.4,76,39.6,26.6,1,0,1,2,16.5,0,8,0
BD_BW_2024_0114,Bandarawela,7/29/2024,Maturation,5.91,0.122,137.7,298.7,22.5,75.5,54,57.1,2,2,2,1,0,0,0,0
BD_MH_2024_0095,Mirahawatte,11/21/2024,Tuber_Initiation,5.32,0.056,114.5,319.9,25.6,74.4,39.4,44.5,2,1,2,2,11,0,8,0
BD_HN_2023_0105,Hinnarangolla,6/19/2024,Germination,6.72,0.136,105.2,275.3,22.5,82.7,41.1,61.1,2,2,2,1,3,0,8,1000
BD_HP_2024_0089,Haputhale,5/29/2023,Germination,6.07,0.069,141.5,270.7,22.9,87,69.5,57.2,2,2,2,1,3,0,8,1000
BD_HP_2023_0090,Haputhale,10/1/2023,Vegetative,6.64,0.084,118.5,334.9,22.3,72.8,35.1,51.4,2,2,2,2,7,0,0,0
BD_OH_2024_0116,Ohiya,5/30/2023,Germination,4.99,0.156,104.9,283.6,17.4,94.4,37.5,40,1,1,2,1,5.5,0,8,1000
BD_OH_2023_0117,Ohiya,7/8/2024,Germination,6.33,0.168,69.2,251.2,17.6,80.6,53.1,43.3,1,1,1,1,5.5,4.5,8,600
