season,district,field_size_acres,potato_variety,soil_type,planned_fertilizer_kg_per_acre,seed_cost_lkr,fertilizer_cost_lkr,labor_cost_lkr,crop_quality,hands_on_money_lkr,selling_price_lkr_per_kg,actual_yield_kg_per_acre
Yala,Nuwara_Eliya,2.07,Granola,Clay_Loam,1131,161252,18593,160174,Medium,340019,95,6274
Maha,Nuwara_Eliya,2.21,Granola,Sandy_Loam,1162,165505,20224,160815,Medium,346544,137,6101
Yala,Badulla,2.52,Lapala,Loamy,1283,197840,16668,172966,Medium,387474,98,6652
Yala,Nuwara_Eliya,1.38,Lapala,Loamy,1078,194452,21270,147235,Medium,362957,129,6574
Maha,Nuwara_Eliya,2.97,Granola,Loamy,905,170004,16601,125847,Medium,312452,139,6809
Maha,Nuwara_Eliya,2.02,Granola,Sandy_Loam,1682,244449,33157,141595,Medium,419201,97,6415
Yala,Nuwara_Eliya,1.81,Granola,Loamy,1503,242792,22093,149032,Medium,413917,136,6599
Maha,Nuwara_Eliya,2.8,Other,Clay_Loam,1261,202380,20092,168535,Low,391007,105,4946
Yala,Nuwara_Eliya,2.4,Granola,Loamy,1426,247953,17550,141140,High,406643,109,8163
Maha,Badulla,1.88,Lapala,Loamy,1241,232331,18961,151167,High,402459,138,7154
Maha,Badulla,2.34,Other,Clay_Loam,896,168849,15236,124624,Low,308709,96,5320
Yala,Nuwara_Eliya,2.72,Granola,Sandy_Loam,1110,195051,16893,106918,Medium,318862,117,6239
Yala,Badulla,1.48,Other,Loamy,823,123005,13937,160144,Low,297086,118,5596
Yala,Nuwara_Eliya,2.05,Granola,Loamy,1067,156168,13330,179647,High,349145,109,8009
Maha,Badulla,1.05,Granola,Clay_Loam,1257,227286,23071,164136,Medium,414493,100,6425
Maha,Nuwara_Eliya,2.08,Lapala,Loamy,1475,238042,25978,129114,High,393134,110,7018
Maha,Nuwara_Eliya,1.35,Granola,Loamy,1216,184246,20228,161835,Medium,366309,129,6849
Yala,Badulla,1.98,Granola,Clay_Loam,1383,207183,21777,167564,Medium,396524,115,6815
Yala,Nuwara_Eliya,2.61,Granola,Sandy_Loam,1368,199949,23969,155877,High,379795,92,7158
Maha,Badulla,1.55,Granola,Loamy,1486,265564,25048,92041,High,382653,136,7538
Yala,Nuwara_Eliya,1.36,Granola,Loamy,1060,198295,16908,97697,Medium,312900,133,6666
Yala,Badulla,1.2,Granola,Loamy,1392,207976,20392,125650,High,354018,119,8038
Yala,Nuwara_Eliya,0.67,Granola,Loamy,1191,205553,14570,116273,Medium,336396,117,6663
Yala,Nuwara_Eliya,0.79,Other,Loamy,1154,206672,16120,150279,Medium,373071,106,6106
Yala,Nuwara_Eliya,1.97,Granola,Loamy,1310,199714,21712,91648,Medium,313074,102,6559
Yala,Nuwara_Eliya,1.84,Granola,Clay_Loam,1336,230590,25786,165012,Medium,421388,124,6181
Yala,Badulla,1.06,Other,Clay_Loam,1163,204968,22178,172709,Low,399855,115,5723
Yala,Nuwara_Eliya,1.93,Granola,Sandy_Loam,1387,243809,26508,165220,Medium,435537,120,6572
Yala,Nuwara_Eliya,2.42,Other,Loamy,855,136152,15568,128848,Low,280568,106,5927
Yala,Nuwara_Eliya,3,Granola,Loamy,1534,230501,26941,156699,Medium,414141,102,6806
Maha,Nuwara_Eliya,2.4,Granola,Sandy_Loam,1640,292659,28440,166930,Medium,488029,136,6963
Maha,Badulla,1.5,Lapala,Sandy_Loam,976,161023,17542,140640,Low,319205,94,5615
Maha,Badulla,1.91,Granola,Loamy,1364,195567,18238,178594,High,392399,113,7926
Yala,Nuwara_Eliya,1.78,Lapala,Loamy,976,177244,12365,159582,High,349191,94,7254
Maha,Nuwara_Eliya,2.11,Granola,Clay_Loam,1384,221858,24107,155498,High,401463,124,7241
Yala,Nuwara_Eliya,0.64,Other,Clay_Loam,1415,198730,19115,152034,Low,369879,93,5457
Yala,Badulla,1.74,Other,Sandy_Loam,980,141315,18740,132459,Low,292514,127,5173
Maha,Badulla,1.09,Granola,Loamy,1127,196769,13785,145596,High,356150,97,8093
Yala,Nuwara_Eliya,1.06,Lapala,Loamy,1152,214951,18643,93890,Low,327484,107,5683
Yala,Badulla,2.17,Granola,Loamy,1134,164438,20933,102171,Medium,287542,119,6803
Maha,Nuwara_Eliya,1.64,Granola,Sandy_Loam,1102,181348,15899,140315,Low,337562,123,5834
Maha,Badulla,0.64,Granola,Sandy_Loam,1173,198413,15456,158888,High,372757,127,7622
Maha,Nuwara_Eliya,2.8,Granola,Clay_Loam,1056,153630,15365,105869,Low,274864,110,5707
Maha,Nuwara_Eliya,1.38,Granola,Sandy_Loam,1399,230703,26834,176975,High,434512,108,7108
Yala,Badulla,1.18,Granola,Clay_Loam,1374,241182,27277,154036,Medium,422495,110,6845
Yala,Badulla,0.59,Granola,Loamy,1233,212523,18479,156859,Medium,387861,114,6990
Yala,Badulla,1.58,Other,Sandy_Loam,1052,163860,18800,119724,Low,302384,96,5757
Maha,Badulla,1.44,Other,Loamy,1480,266769,28728,97640,Medium,393137,103,6579
Yala,Nuwara_Eliya,0.79,Granola,Sandy_Loam,1183,196014,14296,150616,Medium,360926,111,6822
Yala,Badulla,0.61,Granola,Sandy_Loam,1393,249694,26651,140663,High,417008,107,7016
Yala,Nuwara_Eliya,1.59,Granola,Loamy,1093,174946,20072,158724,Medium,353742,96,6258
Yala,Badulla,1.84,Other,Loamy,1709,312806,21842,111640,Medium,446288,110,6758
Yala,Badulla,2.93,Granola,Clay_Loam,1542,231036,29663,91243,Medium,351942,117,6310
Maha,Nuwara_Eliya,1.88,Granola,Clay_Loam,1476,273950,26126,128050,High,428126,93,7060
Yala,Badulla,1.18,Granola,Sandy_Loam,1118,167514,20194,147707,High,335415,136,7377
Maha,Nuwara_Eliya,2.5,Lapala,Sandy_Loam,1253,204615,21417,116816,Medium,342848,99,6416
Yala,Nuwara_Eliya,0.7,Granola,Sandy_Loam,1442,227990,25982,123765,Medium,377737,114,6610
Yala,Badulla,0.94,Granola,Sandy_Loam,926,154625,11758,156491,Medium,322874,110,6760
Yala,Badulla,1.36,Lapala,Loamy,877,161994,16464,111746,Low,290204,124,5660
Yala,Badulla,1.37,Lapala,Loamy,791,127918,11613,120236,Low,259767,117,5908
Maha,Nuwara_Eliya,0.93,Lapala,Loamy,1328,201400,23981,142749,Medium,368130,129,6990
Yala,Nuwara_Eliya,2.73,Granola,Sandy_Loam,991,187112,15762,95187,Medium,298061,136,6975
Yala,Nuwara_Eliya,1.81,Lapala,Loamy,1290,197910,20326,96894,Medium,315130,125,6302
Yala,Badulla,0.85,Other,Loamy,1036,149119,17982,102402,Medium,269503,123,6965
Yala,Nuwara_Eliya,2.82,Granola,Loamy,1624,299395,20127,102274,High,421796,94,7874
Yala,Nuwara_Eliya,2.31,Granola,Sandy_Loam,1182,212204,16832,165340,Medium,394376,122,6590
Maha,Badulla,2.81,Granola,Sandy_Loam,965,169226,18701,154184,High,342111,119,7621
Yala,Badulla,2.29,Granola,Loamy,1276,199012,16786,139769,Medium,355567,104,6568
Maha,Nuwara_Eliya,2.46,Granola,Loamy,1652,240936,26418,161492,Medium,428846,122,6566
Maha,Badulla,2.64,Granola,Sandy_Loam,1025,146057,16858,91867,Medium,254782,95,6489
Yala,Nuwara_Eliya,1.71,Granola,Loamy,1133,197505,15552,153845,High,366902,136,7279
Yala,Nuwara_Eliya,0.67,Other,Loamy,1247,211709,22193,130078,Medium,363980,93,6633
Yala,Badulla,2.25,Granola,Clay_Loam,1211,179084,19514,143743,Medium,342341,112,6151
Maha,Badulla,2.87,Granola,Loamy,1199,202203,15984,170490,Medium,388677,101,6475
Maha,Badulla,1.87,Granola,Clay_Loam,1244,197104,17851,164531,High,379486,121,7231
Maha,Badulla,2.35,Lapala,Loamy,1309,187809,21033,97421,Medium,306263,126,6600
Maha,Badulla,0.96,Lapala,Loamy,1465,250080,26049,155007,High,431136,130,7200
Maha,Badulla,2.8,Granola,Sandy_Loam,1457,249181,22843,107439,High,379463,105,7046
Yala,Badulla,2.72,Granola,Loamy,1054,178618,20119,122826,Medium,321563,122,6564
Maha,Badulla,2.67,Granola,Loamy,1134,197917,18398,115970,Medium,332285,130,6690
Maha,Badulla,2.54,Lapala,Loamy,1219,225777,22332,110612,Medium,358721,109,6058
Yala,Nuwara_Eliya,2.64,Other,Sandy_Loam,915,137619,12090,139198,Medium,288907,135,6655
Maha,Nuwara_Eliya,2.24,Granola,Loamy,1157,200494,17321,175003,High,392818,125,7684
Maha,Nuwara_Eliya,1.49,Lapala,Clay_Loam,1491,243808,21413,156533,Low,421754,129,5364
Yala,Nuwara_Eliya,1.74,Granola,Clay_Loam,1122,190253,14551,106562,Medium,311366,137,6921
Yala,Badulla,0.99,Granola,Sandy_Loam,1611,289547,29014,174803,Medium,493364,109,6201
Yala,Badulla,0.78,Granola,Loamy,1105,176610,14243,92865,High,283718,122,7376
Yala,Badulla,2.15,Granola,Loamy,1044,163976,20601,143474,Medium,328051,130,6635
Maha,Badulla,2.1,Granola,Clay_Loam,1328,233560,22920,141340,High,397820,139,7391
Yala,Badulla,1.64,Granola,Loamy,849,158202,13517,165780,High,337499,113,7607
Maha,Badulla,2.06,Granola,Loamy,1248,229729,16101,133823,High,379653,99,7913
Yala,Nuwara_Eliya,2.08,Granola,Loamy,980,157571,15998,141957,High,315526,120,7440
Yala,Nuwara_Eliya,1.5,Granola,Sandy_Loam,1321,240230,17957,108129,High,366316,92,7759
Yala,Badulla,1.4,Granola,Loamy,1514,245825,28748,136532,High,411105,97,7401
Maha,Nuwara_Eliya,2.04,Lapala,Loamy,1340,242496,25846,163177,Medium,431519,105,6679
Maha,Nuwara_Eliya,1.3,Lapala,Loamy,1348,251403,17447,110878,Low,379728,135,5879
Maha,Nuwara_Eliya,1.83,Granola,Loamy,1333,221302,25085,153678,High,400065,121,7131
Maha,Badulla,0.8,Granola,Loamy,1134,182494,14009,143015,Medium,339518,117,6236
Yala,Badulla,0.75,Other,Loamy,918,169016,11160,158203,Medium,338379,108,6525
Maha,Nuwara_Eliya,0.68,Lapala,Loamy,1556,248434,21376,158318,High,428128,129,7335
Maha,Nuwara_Eliya,1.77,Granola,Loamy,1166,207025,17160,128533,High,352718,110,7595
Yala,Badulla,2.17,Granola,Sandy_Loam,1092,158103,13435,131113,Medium,302651,131,6418
Maha,Badulla,2.77,Lapala,Sandy_Loam,1234,189221,15963,91445,Low,296629,95,5814
Yala,Nuwara_Eliya,2.25,Other,Loamy,1447,235422,18330,159429,Medium,413181,92,6488
Yala,Badulla,2.79,Lapala,Loamy,1359,257990,17383,151437,Medium,426810,102,6299
Yala,Badulla,1.13,Granola,Loamy,919,165926,12183,108941,High,287050,108,7954
Maha,Badulla,0.81,Granola,Loamy,1161,195554,18126,129146,Medium,342826,95,6371
Yala,Nuwara_Eliya,1.09,Granola,Loamy,1505,238753,26243,154166,Medium,419162,136,6207
Maha,Nuwara_Eliya,0.67,Other,Sandy_Loam,1353,228294,17141,114598,Low,360033,104,5905
Yala,Nuwara_Eliya,2.33,Granola,Loamy,1251,210514,24035,134592,High,369141,137,7979
Yala,Nuwara_Eliya,2.83,Granola,Loamy,1136,161623,18986,154973,Medium,335582,128,6389
Maha,Badulla,0.94,Lapala,Loamy,1162,179610,21854,131262,Medium,332726,91,6499
Maha,Badulla,2.96,Granola,Loamy,1256,211241,15844,161990,High,389075,136,7942
Maha,Nuwara_Eliya,2.68,Granola,Loamy,1098,176726,19170,121805,High,317701,121,7965
Maha,Badulla,1.45,Granola,Loamy,1390,218827,22167,127493,Medium,368487,96,6419
Yala,Badulla,1.91,Granola,Loamy,1377,222222,17894,137715,Medium,377831,109,6364
Maha,Nuwara_Eliya,1.42,Lapala,Loamy,1378,202760,17148,146319,Medium,366227,102,6009
Maha,Nuwara_Eliya,1.65,Granola,Loamy,848,119858,13190,99531,High,232579,120,7396
Yala,Badulla,1.23,Granola,Sandy_Loam,1373,212544,19636,178471,High,410651,92,7797
Yala,Nuwara_Eliya,1.22,Granola,Loamy,1119,211127,16830,140939,High,368896,125,7658
Maha,Nuwara_Eliya,1.34,Granola,Loamy,1079,162405,14124,92204,High,268733,136,8041
Yala,Badulla,0.93,Granola,Loamy,1244,200655,16820,109934,High,327409,112,7714
Yala,Nuwara_Eliya,1.28,Granola,Loamy,1286,217605,19414,93093,High,330112,110,8038
Yala,Nuwara_Eliya,0.66,Lapala,Clay_Loam,950,178439,17062,141044,Low,336545,105,5396
Yala,Nuwara_Eliya,1.8,Granola,Loamy,1058,175215,19659,175211,High,370085,95,7420
Yala,Badulla,2.73,Lapala,Clay_Loam,1247,187960,16908,97297,Low,302165,129,5579
Yala,Badulla,1.34,Granola,Clay_Loam,1551,233261,25371,178858,High,437490,129,7416
Maha,Nuwara_Eliya,1.51,Granola,Loamy,1460,252034,19429,113015,High,384478,102,8125
Yala,Nuwara_Eliya,2.42,Lapala,Clay_Loam,1449,230917,20977,92759,Low,344653,97,5999
Yala,Nuwara_Eliya,2.34,Granola,Loamy,986,173967,19687,161737,High,355391,107,7998
Yala,Badulla,2.4,Granola,Clay_Loam,1370,221563,16708,122635,Low,360906,96,5726
Maha,Nuwara_Eliya,0.63,Lapala,Loamy,1180,198942,23266,168800,Low,391008,133,5877
Maha,Nuwara_Eliya,0.69,Lapala,Loamy,1163,195191,16262,111910,High,323363,139,7011
Yala,Badulla,1.93,Other,Sandy_Loam,1186,201342,20779,125364,Medium,347485,133,6634
Yala,Badulla,1.48,Granola,Clay_Loam,1228,211551,15175,138795,Medium,365521,90,6999
Maha,Badulla,2.31,Lapala,Sandy_Loam,1235,201732,19459,124111,Low,345302,136,5733
Yala,Nuwara_Eliya,2.91,Lapala,Loamy,1099,203650,15180,153533,Medium,372363,117,6581
Yala,Badulla,1.02,Granola,Sandy_Loam,1003,174813,14492,103372,High,292677,111,7747
Maha,Badulla,1.37,Granola,Loamy,1175,172319,22086,178023,High,372428,97,7216
Maha,Badulla,0.89,Granola,Clay_Loam,1041,166221,12960,128940,Medium,308121,128,6564
Yala,Nuwara_Eliya,1.32,Granola,Loamy,1293,234117,22101,110638,High,366856,110,7785
Yala,Badulla,2.13,Other,Clay_Loam,913,153558,12106,167053,Low,332717,135,5426
Yala,Badulla,2.22,Granola,Loamy,1638,260617,30576,121304,Medium,412497,91,6656
Maha,Badulla,2.19,Other,Sandy_Loam,966,152079,16103,168356,Low,336538,103,5140
Yala,Badulla,0.94,Lapala,Loamy,1226,185798,18627,143387,Medium,347812,117,6011
Maha,Nuwara_Eliya,0.77,Granola,Sandy_Loam,1202,225481,21141,145571,Medium,392193,118,6146
Yala,Badulla,2.88,Granola,Loamy,987,184474,18075,176806,Medium,379355,120,6783
Yala,Nuwara_Eliya,1.23,Granola,Sandy_Loam,1373,258256,25891,95401,High,379548,123,7380
Yala,Badulla,2.18,Lapala,Loamy,1263,198211,19316,98720,Low,316247,101,5634
Yala,Badulla,0.72,Granola,Sandy_Loam,1485,276468,24939,106839,High,408246,129,7729
Yala,Badulla,2.2,Granola,Loamy,1139,201298,22121,146608,Medium,370027,129,6436
Yala,Badulla,2.71,Granola,Sandy_Loam,1253,219016,20913,146968,High,386897,130,7777
Maha,Nuwara_Eliya,2.27,Granola,Clay_Loam,1300,229839,23612,110798,Low,364249,135,5679
Yala,Badulla,2.16,Lapala,Loamy,1028,143929,13673,169435,Low,327037,101,5754
Maha,Badulla,2.49,Other,Clay_Loam,1507,234565,24178,148512,Low,407255,106,4751
Yala,Nuwara_Eliya,0.53,Other,Sandy_Loam,1077,203705,16142,160535,Medium,380382,112,6433
Yala,Nuwara_Eliya,0.56,Granola,Sandy_Loam,1022,190407,13098,144104,High,347609,105,7594
Yala,Nuwara_Eliya,1.46,Granola,Sandy_Loam,1365,214647,22083,122397,Medium,359127,90,6927
Yala,Nuwara_Eliya,2.16,Granola,Clay_Loam,1368,221204,19819,172444,Medium,413467,110,6013
Yala,Badulla,0.58,Granola,Sandy_Loam,1170,214815,17725,106154,Medium,338694,90,6453
Maha,Nuwara_Eliya,2.86,Granola,Loamy,1307,184623,23667,172362,Medium,380652,101,6987
Maha,Badulla,1.64,Granola,Sandy_Loam,1275,194132,18908,147471,Medium,360511,119,6059
Yala,Nuwara_Eliya,0.93,Granola,Loamy,1533,249820,30340,94095,High,374255,137,7315
Yala,Nuwara_Eliya,1.58,Granola,Clay_Loam,1149,172306,18349,171024,Medium,361679,106,6754
Maha,Nuwara_Eliya,2.45,Granola,Loamy,1276,240335,21552,155570,High,417457,107,7504
Yala,Badulla,1.53,Granola,Clay_Loam,1439,230717,26282,165275,Medium,422274,112,6636
Yala,Badulla,2.85,Lapala,Clay_Loam,1225,184975,17740,96382,Medium,299097,114,6550
Yala,Nuwara_Eliya,0.82,Granola,Loamy,1108,200546,16700,144888,High,362134,115,7608
Maha,Nuwara_Eliya,2.8,Lapala,Loamy,1000,146162,13197,160439,Medium,319798,119,6277
Yala,Nuwara_Eliya,2.64,Other,Sandy_Loam,1468,260521,22317,97446,Low,380284,128,5223
Maha,Nuwara_Eliya,2.61,Granola,Clay_Loam,1220,200359,23682,121857,Medium,345898,126,6074
Yala,Nuwara_Eliya,1.45,Lapala,Loamy,902,129645,15279,175677,Medium,320601,105,6667
Maha,Badulla,2.13,Lapala,Loamy,1204,198215,17983,132386,Medium,348584,130,6433
Yala,Badulla,2.76,Granola,Clay_Loam,1054,176696,17502,109290,Medium,303488,113,6381
Yala,Nuwara_Eliya,0.81,Granola,Loamy,1224,188163,18672,176578,High,383413,116,7253
Maha,Nuwara_Eliya,2.9,Lapala,Sandy_Loam,1020,163676,17638,147033,Medium,328347,109,6410
Yala,Nuwara_Eliya,1.56,Granola,Loamy,1102,208573,16469,137405,High,362447,132,7198
Maha,Badulla,1.81,Granola,Loamy,1304,229874,16426,126260,High,372560,90,7164
Maha,Badulla,2.67,Granola,Loamy,1248,202871,16527,156418,Medium,375816,135,6158
Maha,Badulla,1.31,Granola,Clay_Loam,1107,209320,19757,166546,Medium,395623,92,6469
Maha,Badulla,2.54,Granola,Clay_Loam,1257,186219,17808,93901,Medium,297928,108,6227
Yala,Nuwara_Eliya,2.13,Granola,Sandy_Loam,1492,266630,22714,155029,High,444373,124,7745
Maha,Badulla,2.08,Granola,Loamy,1462,239127,27937,132147,High,399211,110,7307
Maha,Nuwara_Eliya,1.38,Granola,Sandy_Loam,1411,215517,25732,113035,Medium,354284,97,6493
Yala,Badulla,2.12,Other,Loamy,1440,234014,19910,122513,Medium,376437,91,6919
Yala,Nuwara_Eliya,2.47,Granola,Clay_Loam,1285,237931,17138,132883,Medium,387952,121,6646
Yala,Nuwara_Eliya,1.4,Granola,Loamy,1343,190066,16339,125596,High,332001,137,7935
Maha,Badulla,1.91,Granola,Loamy,952,140787,16203,171075,Medium,328065,125,6815
Maha,Badulla,2.26,Lapala,Sandy_Loam,1331,240449,21266,176097,Low,437812,127,5588
Yala,Nuwara_Eliya,2.07,Granola,Clay_Loam,1019,157796,16933,139021,Medium,313750,114,6881
Yala,Nuwara_Eliya,1.09,Granola,Loamy,1036,152816,12914,168579,Medium,334309,104,6690
Yala,Nuwara_Eliya,1.69,Granola,Loamy,1501,238196,25042,135207,High,398445,99,7632
Maha,Nuwara_Eliya,2.12,Granola,Clay_Loam,1346,219085,19014,126741,High,364840,124,7130
Yala,Nuwara_Eliya,1.08,Lapala,Clay_Loam,1300,212979,23914,135498,Medium,372391,108,6237
Yala,Badulla,1.3,Granola,Loamy,1095,163341,19954,108059,Medium,291354,129,6988
Maha,Badulla,2.47,Other,Loamy,1444,210184,26507,106467,Medium,343158,130,6294
Maha,Badulla,1.68,Lapala,Sandy_Loam,1217,196377,23360,136733,Low,356470,115,5385
Yala,Badulla,1.38,Lapala,Loamy,1331,224783,19898,108457,Low,353138,125,5711
Yala,Nuwara_Eliya,2.95,Granola,Loamy,1411,226657,27810,126027,High,380494,108,7576
Maha,Badulla,1.41,Granola,Sandy_Loam,1235,225853,19900,151514,Medium,397267,93,6695
Maha,Nuwara_Eliya,2,Granola,Loamy,954,137221,13815,135600,Medium,286636,119,6211
Yala,Nuwara_Eliya,1.72,Granola,Clay_Loam,995,166752,19462,136608,Medium,322822,131,6958
Yala,Badulla,2.12,Granola,Sandy_Loam,1101,182066,19457,126898,High,328421,94,7388
Maha,Nuwara_Eliya,1.57,Granola,Loamy,1147,212130,20861,168408,High,401399,100,7344
Yala,Badulla,1.01,Granola,Sandy_Loam,1298,183323,24953,96372,Low,304648,108,5945
Yala,Nuwara_Eliya,0.85,Other,Sandy_Loam,1183,192492,20766,164872,Medium,378130,111,6482
Maha,Badulla,2.27,Granola,Loamy,1236,196935,23535,178248,High,398718,109,7967
Maha,Nuwara_Eliya,1.24,Granola,Sandy_Loam,1336,188105,25149,136890,Low,350144,121,5966
Maha,Badulla,1.07,Granola,Sandy_Loam,1257,227042,22563,143189,Medium,392794,116,6651
Maha,Badulla,1.9,Granola,Loamy,1297,182079,24176,153371,Medium,359626,123,6216
Yala,Badulla,2.84,Other,Loamy,1676,247801,26133,122024,Medium,395958,124,6942
Yala,Badulla,0.66,Other,Loamy,1226,229365,16670,93662,Low,339697,114,5999
Yala,Nuwara_Eliya,0.99,Lapala,Sandy_Loam,1272,234657,20029,170774,Medium,425460,115,6550
Maha,Badulla,1.09,Granola,Loamy,1097,194332,17354,123753,Medium,335439,108,6485
Maha,Badulla,2.06,Granola,Clay_Loam,1040,168650,20367,102119,Medium,291136,128,6687
Yala,Badulla,1.37,Other,Loamy,1243,234816,19601,104647,Medium,359064,100,6801
Maha,Badulla,2.02,Lapala,Sandy_Loam,1213,209959,22583,151686,Low,384228,116,5710
Maha,Badulla,1.24,Lapala,Sandy_Loam,949,175735,12143,149054,Low,336932,129,5930
Maha,Nuwara_Eliya,2.63,Granola,Loamy,1345,208250,19166,170096,Medium,397512,138,6219
Maha,Nuwara_Eliya,1.87,Granola,Loamy,1276,220823,22493,102307,High,345623,130,7522
Yala,Nuwara_Eliya,0.51,Granola,Sandy_Loam,810,134591,15040,117036,Medium,266667,130,6648
Yala,Badulla,2.94,Granola,Sandy_Loam,972,172409,18431,124846,High,315686,122,7324
Yala,Nuwara_Eliya,2.47,Granola,Clay_Loam,1482,266954,25625,119238,Medium,411817,115,6353
Yala,Nuwara_Eliya,2.62,Granola,Clay_Loam,1212,200572,19616,109374,Low,329562,125,5655
Maha,Badulla,1.93,Other,Sandy_Loam,1267,186062,21009,98219,Low,305290,100,4984
Yala,Nuwara_Eliya,1.92,Granola,Clay_Loam,1098,186109,17015,92163,Low,295287,136,5511
Yala,Badulla,2.9,Granola,Loamy,1212,169705,15187,94039,High,278931,131,7861
Yala,Nuwara_Eliya,1.38,Lapala,Sandy_Loam,1084,155324,21202,145720,Medium,322246,126,6528
Yala,Nuwara_Eliya,1.14,Granola,Clay_Loam,840,121364,14670,176603,High,312637,105,7160
Maha,Badulla,1.08,Granola,Loamy,1255,215402,18599,96912,High,330913,127,7625
Maha,Nuwara_Eliya,2.33,Lapala,Sandy_Loam,1253,214932,19315,171190,Medium,405437,122,6010
Maha,Nuwara_Eliya,1.23,Granola,Loamy,1229,182495,22617,133593,Medium,338705,118,6384
Maha,Badulla,1.53,Lapala,Sandy_Loam,896,135429,15168,111911,High,262508,139,7040
Yala,Nuwara_Eliya,2.5,Lapala,Sandy_Loam,1220,209614,22928,150290,Low,382832,126,5705
Maha,Badulla,1.27,Granola,Sandy_Loam,1299,205665,17954,99165,Medium,322784,126,6148
Yala,Nuwara_Eliya,1.57,Granola,Clay_Loam,993,147582,16442,122090,Medium,286114,128,6548
Maha,Badulla,2.91,Granola,Loamy,1275,220942,23556,146359,Medium,390857,124,6867
Maha,Badulla,2.11,Granola,Loamy,1063,170568,21190,90076,Medium,281834,99,6472
Yala,Badulla,1.38,Granola,Loamy,1068,171146,13697,137973,High,322816,94,7762
Maha,Badulla,2.31,Granola,Loamy,1211,200693,19066,156646,High,376405,131,7677
Yala,Nuwara_Eliya,0.54,Lapala,Loamy,1014,142061,19245,129940,Medium,291246,101,6046
Yala,Badulla,0.99,Lapala,Loamy,1042,195350,17533,171283,High,384166,109,7116
Yala,Badulla,2.26,Granola,Loamy,1222,181378,15818,155262,High,352458,117,7195
Yala,Nuwara_Eliya,1.28,Granola,Sandy_Loam,1321,248711,17761,143509,Medium,409981,111,6463
Maha,Nuwara_Eliya,2.46,Granola,Clay_Loam,1306,235725,23520,158434,Medium,417679,109,6947
Maha,Nuwara_Eliya,2.75,Granola,Loamy,819,132032,13054,167071,Medium,312157,116,6845
Maha,Nuwara_Eliya,2.37,Granola,Loamy,1308,207949,19467,125257,Medium,352673,129,6763
Maha,Nuwara_Eliya,1.08,Lapala,Sandy_Loam,1468,223392,27988,140494,Medium,391874,120,6897
Maha,Badulla,0.82,Granola,Loamy,1153,186352,20529,143709,Medium,350590,104,6179
Maha,Badulla,2.72,Granola,Sandy_Loam,1235,198432,20425,138910,Medium,357767,119,6079
Maha,Badulla,1.46,Granola,Sandy_Loam,1302,184218,20875,162381,Medium,367474,117,6330
Maha,Nuwara_Eliya,1.73,Granola,Loamy,1016,155654,18282,106005,Medium,279941,102,6106
Yala,Badulla,2.23,Lapala,Loamy,1341,217532,23162,129579,Medium,370273,124,6771
Maha,Nuwara_Eliya,0.95,Granola,Loamy,824,151676,15284,146661,Medium,313621,125,6160
Maha,Badulla,1.72,Granola,Loamy,721,103651,8910,104561,High,217122,91,7638
Yala,Nuwara_Eliya,1.42,Lapala,Loamy,1286,202032,16644,98234,Low,316910,106,5807
Yala,Nuwara_Eliya,0.86,Lapala,Loamy,1408,253297,19034,154922,Medium,427253,106,6672
Maha,Badulla,1.74,Granola,Loamy,1161,168961,15974,143557,High,328492,138,7031
Maha,Nuwara_Eliya,1.85,Granola,Loamy,978,143976,18645,126914,High,289535,120,7200
Maha,Nuwara_Eliya,1.47,Granola,Loamy,999,189067,14796,148012,Medium,351875,96,6209
Yala,Badulla,2.33,Granola,Sandy_Loam,773,113466,13649,96329,Medium,223444,127,6895
Yala,Badulla,2.66,Other,Loamy,1322,234469,25987,133795,Medium,394251,123,6681
Yala,Badulla,1.7,Granola,Sandy_Loam,1350,235318,21072,127740,Low,384130,93,5793
Yala,Badulla,1.54,Lapala,Sandy_Loam,1205,190364,15802,102135,Low,308301,125,5972
Yala,Nuwara_Eliya,1.31,Other,Loamy,1648,239191,23896,169702,Low,432789,116,5424
Yala,Badulla,1.28,Granola,Loamy,1332,244676,21322,119805,Medium,385803,139,6830
Yala,Badulla,0.72,Granola,Loamy,1481,217655,17826,90858,High,326339,109,7802
Yala,Nuwara_Eliya,2.09,Granola,Clay_Loam,1102,187002,18356,137514,Low,342872,114,5663
Maha,Nuwara_Eliya,2.76,Lapala,Loamy,1295,199384,21861,126624,Low,347869,112,5651
Yala,Nuwara_Eliya,1.48,Lapala,Loamy,1449,260244,19593,155833,High,435670,137,7304
Yala,Nuwara_Eliya,2.28,Granola,Sandy_Loam,988,170097,15071,134371,High,319539,124,7722
Yala,Badulla,1.8,Lapala,Sandy_Loam,1196,210133,21935,134469,Medium,366537,132,6285
Maha,Badulla,1.48,Lapala,Clay_Loam,1238,188898,18374,103856,Medium,311128,124,6703
Yala,Nuwara_Eliya,2.04,Granola,Loamy,1334,230880,25600,160556,High,417036,129,8055
Yala,Badulla,1.95,Granola,Loamy,1503,269608,18369,95119,High,383096,93,7634
Maha,Badulla,2.61,Other,Sandy_Loam,1394,206541,27117,175248,Low,408906,133,5366
Yala,Badulla,1.74,Granola,Clay_Loam,1260,178263,18778,163412,High,360453,130,7135
Maha,Badulla,2.26,Granola,Sandy_Loam,1363,221828,27110,142190,Medium,391128,121,6531
Maha,Badulla,1.74,Granola,Sandy_Loam,1024,185879,14227,109895,High,310001,120,7448
